Customer ID,Name,Email Address,Age,Location,Income,Occupation,Purchase Date,Laptop Brands,Price,Frequency of Use,Purpose,Previous Brands Owned,Satisfaction Rating,Tech Knowledge Level,Cart Abandonment
66176766,Henry Johnson,rebecca02@example.org,64,Midsize-City,50661,Unemployed/Unskilled,6/24/2023,Asus,316.1212814,Rarely,Entertainment,Maybe list.,4,Beginner,No
86242703,Philip Cox,jeffharris@example.com,34,Midsize-City,66140,Skilled Employee/official,11/17/2020,Apple,445.7626718,Daily,Work,Program.,1,Advanced,Yes
64803229,Christina Gray,ricky62@example.com,41,Big City,142611,Unemployed/Unskilled,9/15/2023,Asus,1401.581618,Weekly,Gaming,Language.,3,Intermediate,No
93930208,Matthew Acosta,jason76@example.com,21,Small City,35357,Management/self-employed/highly qualified employee/officer,12/9/2022,Acer,750.4163143,Daily,Entertainment,Tonight data.,5,Expert,No
61404727,Abigail Myers,matthew08@example.com,66,Midsize-City,66928,Unemployed/Unskilled,1/12/2020,HP,1054.038453,Daily,Entertainment,Kitchen election.,5,Beginner,Yes
22900636,James Hernandez,xwaller@example.net,39,Small City,35438,Unemployed/Unskilled,2/23/2023,HP,1109.862126,Rarely,Entertainment,Us.,2,Intermediate,No
11270573,Crystal Phillips,rogeranderson@example.com,48,Midsize-City,46924,Unemployed/Unskilled,6/20/2023,Asus,1798.629846,Rarely,Work,Media member.,1,Expert,No
49315940,Larry Mason,cindy61@example.com,20,Midsize-City,52944,Management/self-employed/highly qualified employee/officer,2/8/2022,Dell,1115.226049,Weekly,Work,Out win.,4,Intermediate,No
89387427,Anthony Gould,diana14@example.net,38,Big City,294552,Management/self-employed/highly qualified employee/officer,9/1/2020,Apple,711.258638,Rarely,Entertainment,Assume ok.,2,Intermediate,No
96493191,Jennifer Jensen,laura99@example.net,42,Small City,43571,Unemployed/Unskilled,2/12/2019,Acer,792.4924685,Daily,Entertainment,Already establish.,1,Expert,No
84497726,Rachel Brown,davidperez@example.net,26,Small City,43704,Management/self-employed/highly qualified employee/officer,2/3/2019,HP,404.527769,Daily,Entertainment,Pressure.,5,Intermediate,No
10833742,Rachel Le,lowejames@example.net,59,Small City,35073,Unemployed/Unskilled,2/10/2021,Dell,1001.381795,Weekly,Work,Body others.,3,Beginner,Yes
32821905,Joseph Russell,howardanthony@example.com,66,Big City,248415,Management/self-employed/highly qualified employee/officer,10/26/2019,HP,1146.899186,Rarely,Work,Animal.,5,Expert,Yes
61795730,Lisa Reynolds,millerjennifer@example.com,45,Big City,177446,Unemployed/Unskilled,2/3/2023,Lenovo,1309.312609,Weekly,Work,Seem various.,1,Advanced,No
12796053,Katherine Kline,terrimcdonald@example.com,43,Big City,123713,Management/self-employed/highly qualified employee/officer,7/21/2021,HP,994.510583,Daily,Work,View.,3,Intermediate,Yes
77082709,Terry Miller,xbrewer@example.org,36,Big City,238046,Management/self-employed/highly qualified employee/officer,1/29/2022,Apple,612.7941037,Daily,Work,Leader.,5,Beginner,No
71352568,Nathaniel Green,ricardo54@example.com,34,Big City,265331,Skilled Employee/official,2/9/2023,Lenovo,707.3496173,Rarely,Entertainment,Fact.,2,Expert,No
52030601,Diane Allen,sean05@example.org,51,Small City,40515,Skilled Employee/official,1/29/2020,Dell,1104.513919,Rarely,Work,Staff seven.,5,Intermediate,Yes
97334042,Dale Young,xproctor@example.org,29,Big City,76690,Management/self-employed/highly qualified employee/officer,8/19/2019,Acer,1249.255056,Rarely,Entertainment,Region.,5,Expert,Yes
50782195,Karen Serrano,goodedward@example.com,28,Midsize-City,69526,Management/self-employed/highly qualified employee/officer,8/3/2022,Asus,1166.92663,Rarely,Work,East street.,4,Intermediate,No
60083419,Dylan Weber,derrick72@example.net,22,Small City,38219,Skilled Employee/official,6/7/2022,Dell,631.9583062,Weekly,Work,Space.,2,Beginner,Yes
83358807,Kelly Lane,jthornton@example.org,38,Big City,179845,Unemployed/Unskilled,8/12/2021,Apple,1983.191301,Weekly,Work,Process.,4,Intermediate,Yes
85521899,Jordan Wilson,daniel55@example.org,62,Small City,42038,Management/self-employed/highly qualified employee/officer,5/2/2022,Asus,684.4558619,Daily,Entertainment,Debate.,3,Intermediate,No
80970835,John Nelson,ryanmurillo@example.com,25,Midsize-City,56628,Unemployed/Unskilled,8/4/2023,Acer,696.2725793,Rarely,Work,Start.,1,Advanced,No
47111852,Joshua Taylor,sherry15@example.com,25,Small City,40494,Skilled Employee/official,4/25/2022,Apple,355.8666907,Rarely,Gaming,Only meet.,4,Intermediate,Yes
19905298,David Montgomery,pmorgan@example.net,65,Small City,40482,Unemployed/Unskilled,5/1/2023,Dell,872.8315731,Rarely,Gaming,A.,1,Advanced,Yes
25386331,Angela Richardson DDS,gary15@example.net,40,Small City,37568,Management/self-employed/highly qualified employee/officer,4/29/2020,Apple,1168.534766,Weekly,Entertainment,Feeling price.,5,Expert,No
43938998,Gabrielle Garcia,adamsjerry@example.org,26,Big City,279225,Unemployed/Unskilled,3/24/2021,Acer,719.5056644,Weekly,Gaming,But.,2,Advanced,No
12037184,Barry Ayala MD,claudiahall@example.net,18,Small City,37123,Unemployed/Unskilled,6/18/2020,Asus,426.4341102,Weekly,Work,Off.,2,Beginner,No
33821986,Alyssa Melton,adkinsbrian@example.org,64,Small City,37703,Management/self-employed/highly qualified employee/officer,2/23/2022,Apple,619.2235875,Daily,Gaming,Room.,1,Beginner,No
93031572,Ronald Ortiz,andrewcarroll@example.org,58,Small City,44530,Skilled Employee/official,4/17/2019,HP,464.7333439,Weekly,Work,Bring admit.,2,Beginner,Yes
73742074,Melissa Guerrero,carolynmoore@example.com,27,Small City,36894,Management/self-employed/highly qualified employee/officer,6/20/2020,Acer,659.4869898,Daily,Entertainment,Enter.,3,Intermediate,No
55936440,Melinda Butler,laura14@example.com,20,Small City,38745,Unemployed/Unskilled,12/19/2020,Acer,955.6067749,Rarely,Entertainment,Product experience.,5,Advanced,Yes
85216975,Jennifer Jones,halldaniel@example.com,30,Midsize-City,66230,Skilled Employee/official,3/12/2022,Asus,1475.704745,Daily,Gaming,Site commercial.,4,Intermediate,Yes
97438590,Hunter Robinson,taylorbriggs@example.com,18,Midsize-City,65115,Management/self-employed/highly qualified employee/officer,11/16/2020,Lenovo,1811.27596,Weekly,Work,Strategy thus.,5,Beginner,Yes
71385899,Ryan Campbell,mcbriderebecca@example.org,61,Small City,42084,Skilled Employee/official,8/28/2019,Asus,1822.228565,Daily,Entertainment,Manage already.,4,Intermediate,Yes
18945603,Antonio Taylor,melanie69@example.net,53,Big City,145945,Unemployed/Unskilled,3/27/2019,Apple,1222.507461,Weekly,Entertainment,Leave wish.,4,Intermediate,No
69932000,Thomas Banks,ashleybell@example.com,63,Small City,38173,Skilled Employee/official,11/4/2022,HP,336.4193456,Daily,Work,To court.,4,Advanced,No
44856069,Andrea Adkins,kristin57@example.com,26,Midsize-City,50455,Unemployed/Unskilled,7/23/2019,Asus,439.5814794,Weekly,Gaming,Detail thing.,5,Advanced,No
47759267,Vanessa Wood,williamwang@example.com,68,Midsize-City,58673,Management/self-employed/highly qualified employee/officer,8/31/2022,Acer,1403.412615,Rarely,Gaming,Treatment especially.,3,Advanced,No
56740146,Kenneth Phelps,othomas@example.org,44,Big City,254565,Management/self-employed/highly qualified employee/officer,12/12/2018,Lenovo,1585.232539,Daily,Work,Say political.,5,Expert,No
64900241,Nicole Sandoval,johnsonmichelle@example.net,50,Midsize-City,58925,Skilled Employee/official,12/13/2018,Lenovo,971.1470307,Rarely,Entertainment,Lay rock.,4,Advanced,Yes
53192157,Tiffany Dunlap,michael12@example.com,19,Small City,41525,Skilled Employee/official,5/18/2021,Acer,872.6763182,Weekly,Entertainment,Artist perform.,4,Advanced,Yes
64262108,Grace Richardson,stevemack@example.com,62,Midsize-City,54347,Skilled Employee/official,6/25/2022,Acer,1758.118736,Rarely,Gaming,Impact.,3,Intermediate,No
89135701,Jennifer York,matthew38@example.net,19,Small City,39876,Unemployed/Unskilled,12/30/2019,Lenovo,1631.278731,Weekly,Entertainment,Republican.,1,Expert,Yes
84119704,Todd Mathis,alecpacheco@example.com,21,Small City,41914,Unemployed/Unskilled,6/4/2019,Lenovo,1730.624143,Weekly,Gaming,Director certain.,5,Beginner,Yes
58819267,Brent Beltran,ivaughn@example.com,31,Midsize-City,64828,Management/self-employed/highly qualified employee/officer,2/15/2019,Asus,847.2919943,Rarely,Work,Step like.,4,Expert,Yes
55709488,Karen Acosta,woodardalexandra@example.org,33,Small City,37523,Unemployed/Unskilled,7/4/2022,HP,918.2925182,Weekly,Entertainment,White do.,3,Beginner,Yes
15138662,Samuel Hernandez,aburns@example.org,40,Big City,221667,Skilled Employee/official,4/8/2019,Dell,808.6544252,Rarely,Entertainment,Since senior.,3,Expert,Yes
87023108,Christopher Newton,brandi72@example.org,23,Big City,96553,Management/self-employed/highly qualified employee/officer,2/20/2021,HP,1328.36464,Daily,Gaming,Mouth.,1,Intermediate,No
58348975,Rodney Jones,thomasmatthew@example.com,61,Big City,249494,Skilled Employee/official,3/15/2020,Acer,1205.362098,Rarely,Work,Pm.,1,Intermediate,No
86235949,Susan Stuart,fhall@example.com,37,Small City,35391,Skilled Employee/official,4/17/2019,Apple,984.0049183,Daily,Entertainment,Minute.,1,Intermediate,Yes
91908555,Francisco Harris,ssmith@example.com,42,Big City,143239,Management/self-employed/highly qualified employee/officer,9/13/2019,Dell,669.3288262,Rarely,Entertainment,Cause majority.,5,Beginner,No
35017789,Kathleen Davis,coledaniel@example.com,29,Small City,37525,Skilled Employee/official,9/5/2021,Lenovo,1096.346105,Rarely,Entertainment,Often.,2,Intermediate,No
73627773,Natasha Lawson,qturner@example.org,21,Midsize-City,60098,Management/self-employed/highly qualified employee/officer,3/9/2020,HP,952.6245869,Daily,Entertainment,Green rest.,4,Expert,Yes
46746926,Malik Aguirre,gatesdeborah@example.net,42,Midsize-City,46605,Management/self-employed/highly qualified employee/officer,1/7/2019,HP,951.5998771,Daily,Gaming,Price one.,2,Advanced,Yes
89794939,Michele Brooks,thomasgreen@example.net,48,Midsize-City,59789,Skilled Employee/official,7/8/2020,Dell,1945.710782,Weekly,Entertainment,Remember.,2,Advanced,Yes
39744182,Jennifer Williams,kimandre@example.net,51,Big City,254487,Skilled Employee/official,3/21/2023,Asus,637.0550407,Daily,Entertainment,Meet sell.,1,Expert,No
88629968,Adam Aguilar,vjones@example.com,70,Small City,39829,Skilled Employee/official,12/4/2019,Apple,1010.682022,Daily,Entertainment,Off PM.,1,Advanced,Yes
26355552,Anthony Hendrix,kimberly04@example.com,55,Big City,176312,Management/self-employed/highly qualified employee/officer,7/8/2019,Lenovo,1776.489386,Weekly,Entertainment,Couple will.,2,Expert,Yes
84069169,Craig Long,eric62@example.net,69,Small City,39633,Management/self-employed/highly qualified employee/officer,6/11/2020,Asus,606.2169009,Weekly,Entertainment,Become.,4,Beginner,No
19081471,Douglas Gordon,raymond52@example.net,31,Midsize-City,61520,Unemployed/Unskilled,4/27/2023,Apple,975.7375888,Weekly,Work,Law explain.,2,Intermediate,Yes
62139563,Charles Herrera,hallbenjamin@example.com,65,Big City,284312,Management/self-employed/highly qualified employee/officer,7/7/2021,Dell,1590.99603,Daily,Work,Cost place.,4,Beginner,No
80870055,Christine Williams,crystal62@example.net,66,Big City,295712,Management/self-employed/highly qualified employee/officer,10/10/2020,HP,1058.502941,Weekly,Gaming,Trouble audience.,2,Beginner,Yes
84696150,Amy Fletcher,russellchristopher@example.com,70,Small City,42698,Management/self-employed/highly qualified employee/officer,4/8/2023,HP,1649.087345,Rarely,Gaming,Summer.,1,Expert,No
75883769,Ricky Collier,zcox@example.org,45,Big City,249753,Unemployed/Unskilled,9/16/2023,Acer,1977.491759,Weekly,Work,Better.,5,Expert,No
95139864,John Jordan,austin19@example.org,28,Small City,37564,Skilled Employee/official,9/5/2021,Apple,1422.11364,Weekly,Work,Page.,2,Advanced,Yes
17066363,Vanessa Murphy,zreyes@example.net,59,Big City,215948,Unemployed/Unskilled,8/26/2019,Acer,1337.398635,Rarely,Entertainment,Environment.,4,Expert,Yes
62885246,Rebecca Robertson,mroberts@example.com,50,Midsize-City,55173,Skilled Employee/official,7/22/2020,Apple,1369.20847,Rarely,Entertainment,Spend.,5,Advanced,Yes
75995937,Timothy King,nielsenchristopher@example.org,61,Midsize-City,59129,Unemployed/Unskilled,8/12/2022,Dell,1987.973492,Daily,Work,She.,5,Expert,Yes
14500354,Rebecca Mayer,williamduffy@example.com,50,Small City,35988,Skilled Employee/official,7/28/2019,Acer,764.0192308,Rarely,Entertainment,Avoid.,1,Advanced,Yes
59607345,Michael Hall,medinarobert@example.net,53,Midsize-City,55477,Management/self-employed/highly qualified employee/officer,1/31/2022,Dell,1750.653708,Daily,Gaming,Take.,1,Expert,Yes
95248873,Lynn Frost,catherineconway@example.net,67,Midsize-City,47390,Management/self-employed/highly qualified employee/officer,1/28/2019,Apple,1578.765745,Weekly,Gaming,Data significant.,1,Advanced,No
27089064,Lisa Hodge,bakerbailey@example.com,68,Small City,44067,Unemployed/Unskilled,5/20/2020,Asus,960.9883701,Daily,Gaming,Kind.,3,Expert,Yes
53772638,Christopher Lee,hartmiranda@example.org,44,Big City,189651,Management/self-employed/highly qualified employee/officer,3/15/2022,Apple,1235.226604,Rarely,Gaming,Coach single.,3,Beginner,No
39162170,Katherine Cisneros,xlawson@example.net,32,Small City,40544,Unemployed/Unskilled,6/6/2023,Apple,506.110682,Rarely,Entertainment,Start maybe.,5,Intermediate,No
53007311,Aaron Smith,carolyn36@example.net,69,Small City,38394,Management/self-employed/highly qualified employee/officer,2/2/2019,Dell,414.2060628,Weekly,Gaming,Possible.,3,Expert,Yes
52615116,Joshua Carter,liuricky@example.org,61,Big City,152041,Skilled Employee/official,7/6/2021,Asus,1892.116631,Weekly,Entertainment,Prevent anyone.,2,Beginner,No
21471132,Hannah Miller,jamiesalazar@example.net,42,Midsize-City,69569,Skilled Employee/official,2/22/2019,Lenovo,1356.007812,Weekly,Gaming,Cold account.,5,Beginner,Yes
43017100,Teresa Kent,alexanderstewart@example.net,63,Midsize-City,57543,Skilled Employee/official,7/22/2022,Lenovo,1106.135466,Weekly,Gaming,Investment note.,5,Advanced,Yes
38423886,Debbie Burnett,iwoods@example.com,24,Small City,36116,Unemployed/Unskilled,3/8/2023,Asus,534.7849893,Weekly,Gaming,Store.,4,Beginner,Yes
47784907,Whitney Shepard,michellesimon@example.net,24,Big City,172761,Unemployed/Unskilled,5/29/2021,HP,648.4714737,Rarely,Work,Floor.,4,Advanced,Yes
62939000,Barbara Wood,davidstrong@example.net,50,Big City,299672,Skilled Employee/official,12/7/2022,HP,722.802927,Weekly,Entertainment,Wish information.,1,Beginner,No
54267585,Julia Casey,lopezdiana@example.com,34,Big City,142207,Skilled Employee/official,4/18/2019,Dell,631.4959032,Daily,Entertainment,White human.,1,Beginner,Yes
10843195,David Stephens,durancharles@example.net,35,Midsize-City,60750,Unemployed/Unskilled,1/1/2023,HP,1390.391657,Daily,Work,Green full.,3,Expert,No
66489445,Ryan Butler,pedwards@example.net,18,Midsize-City,48397,Skilled Employee/official,2/13/2020,Asus,712.6968368,Daily,Entertainment,Subject.,2,Expert,Yes
35260555,Courtney Salazar,rebecca93@example.com,44,Midsize-City,67310,Skilled Employee/official,4/3/2020,Asus,1300.232452,Daily,Gaming,Pretty maintain.,1,Beginner,Yes
53563433,Angel Roberts,peterhouston@example.org,39,Small City,39084,Unemployed/Unskilled,9/16/2021,Dell,848.2694536,Daily,Entertainment,School light.,4,Intermediate,No
11277507,Angela Walker,zbrown@example.org,28,Big City,202516,Skilled Employee/official,8/22/2020,Asus,1090.409282,Weekly,Entertainment,Sign material.,4,Beginner,Yes
73808379,Gina Webster,michele18@example.org,19,Big City,82301,Unemployed/Unskilled,4/22/2020,Dell,1435.552608,Daily,Work,All and.,5,Beginner,No
10201686,Mitchell Dorsey,simsbrian@example.com,64,Midsize-City,66088,Management/self-employed/highly qualified employee/officer,3/11/2022,Acer,1359.670344,Daily,Work,Effort.,1,Intermediate,No
82805704,Vincent Patel,edwardmccall@example.org,49,Midsize-City,58475,Skilled Employee/official,12/7/2018,HP,1452.129277,Rarely,Work,Moment.,5,Advanced,No
46719951,Mary Ramirez,kimjaime@example.net,23,Big City,256708,Skilled Employee/official,11/1/2020,Acer,1032.926373,Weekly,Gaming,History.,1,Expert,No
30675537,Katelyn Stewart,lglenn@example.org,28,Big City,183682,Skilled Employee/official,12/22/2021,Apple,755.107681,Weekly,Entertainment,Rule war.,3,Intermediate,Yes
94150009,Katrina Rice,stevengreen@example.net,42,Midsize-City,65909,Management/self-employed/highly qualified employee/officer,1/23/2019,Lenovo,1074.061777,Daily,Gaming,Miss.,5,Advanced,Yes
24835376,Elizabeth Hanson,mollysparks@example.org,60,Midsize-City,67683,Unemployed/Unskilled,1/30/2020,Apple,1113.583056,Rarely,Gaming,Bad.,4,Advanced,Yes
95182788,Gregory Gillespie,dhayden@example.com,26,Midsize-City,66085,Skilled Employee/official,5/6/2019,Lenovo,1789.340698,Rarely,Work,Prevent radio.,5,Beginner,No
35116005,Nicholas Torres,hunterjones@example.net,56,Midsize-City,50817,Unemployed/Unskilled,9/19/2019,HP,1709.449223,Rarely,Work,Lose.,2,Expert,No
85743071,Debbie Rodriguez,ddecker@example.net,49,Small City,37520,Unemployed/Unskilled,5/30/2021,Apple,607.8543824,Rarely,Work,What.,5,Expert,Yes
37130119,George Davis,theresabuchanan@example.net,62,Midsize-City,54977,Skilled Employee/official,7/23/2022,Dell,1537.206267,Rarely,Entertainment,Surface nearly.,3,Intermediate,No
71551051,Jennifer Ayala,ramossheila@example.org,33,Midsize-City,68640,Skilled Employee/official,3/22/2019,Apple,1521.642109,Daily,Gaming,Year lawyer.,3,Beginner,No
21015368,Luis Pratt Jr.,smartinez@example.com,27,Small City,39344,Management/self-employed/highly qualified employee/officer,4/10/2021,Lenovo,814.7980841,Daily,Entertainment,Degree home.,1,Expert,No
39523871,Victoria Jones,contrerasmichael@example.org,54,Midsize-City,64890,Management/self-employed/highly qualified employee/officer,12/28/2018,Apple,1828.372288,Rarely,Work,During test.,4,Intermediate,No
50365544,Sherri Fitzgerald,fostermatthew@example.com,66,Midsize-City,51491,Management/self-employed/highly qualified employee/officer,10/7/2018,HP,609.1162128,Weekly,Gaming,Study.,1,Advanced,Yes
53961735,Megan Peters,ocummings@example.net,36,Small City,41805,Unemployed/Unskilled,12/3/2019,Apple,512.6711743,Rarely,Gaming,Visit.,2,Advanced,Yes
28672895,Jennifer Hunt,codymathis@example.net,26,Big City,155954,Management/self-employed/highly qualified employee/officer,3/30/2023,Apple,416.1162621,Daily,Entertainment,Finish.,4,Intermediate,Yes
66627087,Sarah Little,bryangarrett@example.net,51,Midsize-City,64642,Skilled Employee/official,1/1/2020,Dell,1253.042182,Rarely,Gaming,Somebody.,2,Expert,Yes
76740597,Brooke Taylor,hayeschristina@example.net,59,Big City,214267,Management/self-employed/highly qualified employee/officer,8/9/2021,HP,1589.788118,Rarely,Gaming,Way simply.,3,Intermediate,No
81193063,Madeline George,ericpadilla@example.net,30,Big City,131279,Unemployed/Unskilled,4/30/2023,Acer,904.8818946,Daily,Gaming,Term learn.,2,Expert,Yes
32864296,John Cordova,fschneider@example.net,68,Small City,42001,Unemployed/Unskilled,3/29/2020,HP,468.8941876,Weekly,Work,Defense front.,3,Beginner,Yes
56240953,Alexander Turner,edwardsloan@example.com,37,Midsize-City,60154,Skilled Employee/official,9/26/2020,Dell,1061.108845,Daily,Work,Take.,1,Expert,Yes
47633882,Joyce Bush,hansontracey@example.net,65,Midsize-City,55705,Skilled Employee/official,3/4/2019,Apple,1214.830855,Weekly,Work,Option staff.,4,Advanced,No
51042832,Amber Nash,cristiansimmons@example.com,45,Big City,73378,Skilled Employee/official,8/11/2020,Apple,1923.668935,Daily,Work,Only drive.,2,Intermediate,No
21493966,Jacqueline Kennedy,deborah99@example.com,21,Small City,42277,Management/self-employed/highly qualified employee/officer,2/9/2022,HP,1519.941337,Rarely,Gaming,War anyone.,5,Expert,No
20012265,Andrew Lambert,hunterstephanie@example.com,26,Midsize-City,53615,Management/self-employed/highly qualified employee/officer,8/2/2021,Acer,1931.452781,Rarely,Entertainment,Those.,2,Advanced,Yes
32757195,Jeffrey Patterson,brian90@example.com,47,Midsize-City,62029,Unemployed/Unskilled,3/16/2021,Asus,821.2398491,Weekly,Gaming,Ready politics.,2,Advanced,Yes
51217114,Anthony Jenkins,aaron07@example.org,35,Big City,298186,Skilled Employee/official,7/11/2023,Asus,1200.056131,Weekly,Entertainment,Free.,3,Advanced,No
46575301,Crystal Meyer,jacksonlaura@example.net,28,Midsize-City,47512,Skilled Employee/official,8/6/2021,Dell,1175.200019,Daily,Work,Candidate.,2,Beginner,Yes
69964737,Amber Stewart,mgarrett@example.net,65,Midsize-City,62473,Unemployed/Unskilled,4/21/2023,HP,1502.801312,Weekly,Gaming,Image.,3,Advanced,No
38638307,Michael Barnes,hannah55@example.org,51,Big City,114979,Skilled Employee/official,5/28/2019,Acer,1641.151723,Weekly,Gaming,Gun guy.,5,Beginner,Yes
96524135,Donald Payne,mariathompson@example.com,33,Midsize-City,68034,Management/self-employed/highly qualified employee/officer,2/3/2019,HP,872.3469801,Weekly,Entertainment,Big.,2,Advanced,Yes
65384961,Sarah Ramirez,yolanda04@example.org,66,Small City,42607,Management/self-employed/highly qualified employee/officer,6/15/2021,Lenovo,1950.067845,Rarely,Gaming,General accept.,1,Intermediate,No
64804524,Michael Lee,gbenton@example.net,56,Small City,36067,Management/self-employed/highly qualified employee/officer,9/23/2020,Acer,703.069271,Daily,Entertainment,Late letter.,2,Beginner,Yes
94097882,Brandon Young,achavez@example.org,47,Big City,289800,Unemployed/Unskilled,3/28/2021,Apple,1293.671378,Daily,Gaming,How thus.,2,Beginner,No
35436654,Jessica Garcia,brian97@example.com,24,Midsize-City,56778,Management/self-employed/highly qualified employee/officer,5/28/2020,Asus,695.5342318,Rarely,Gaming,Test president.,2,Beginner,No
71535145,Andrea Huynh,rodrigueznorma@example.net,19,Small City,38442,Management/self-employed/highly qualified employee/officer,7/26/2020,Asus,1585.09581,Daily,Work,Avoid.,3,Expert,Yes
58695693,Lisa Martin,tcampbell@example.net,26,Small City,40865,Management/self-employed/highly qualified employee/officer,8/1/2023,HP,1831.303916,Daily,Entertainment,Training.,4,Advanced,No
38913791,John Wood,danielcox@example.net,55,Midsize-City,60215,Unemployed/Unskilled,8/22/2020,Lenovo,621.7061384,Rarely,Entertainment,Short.,5,Intermediate,Yes
41014266,Anthony Crawford,scottrobin@example.net,31,Small City,44651,Skilled Employee/official,11/9/2020,Acer,1585.163485,Weekly,Gaming,Enter ten.,4,Intermediate,Yes
56919627,Sandra Johnson,bradleyedwards@example.com,51,Midsize-City,56405,Unemployed/Unskilled,10/17/2019,Dell,1103.996633,Daily,Work,Decade.,4,Advanced,Yes
75671998,Lauren Galloway,shorne@example.net,69,Small City,35359,Skilled Employee/official,10/14/2019,Apple,825.0778144,Weekly,Work,Issue age.,4,Expert,Yes
21236558,Mr. Kevin Harvey MD,ycardenas@example.net,36,Midsize-City,68326,Unemployed/Unskilled,7/28/2022,Apple,1862.267301,Daily,Gaming,Population.,1,Advanced,No
43618903,Sarah Lane,loricannon@example.net,38,Midsize-City,58702,Skilled Employee/official,11/6/2022,Apple,1866.064737,Rarely,Work,Provide tough.,2,Intermediate,No
51695358,Brian Lewis,jessica37@example.org,51,Big City,107164,Skilled Employee/official,7/8/2021,Lenovo,595.4334791,Daily,Gaming,Among through.,4,Beginner,No
75442880,Zachary Parker,gregorybradley@example.net,68,Big City,255610,Management/self-employed/highly qualified employee/officer,6/1/2020,Acer,1252.005261,Weekly,Gaming,Seem amount.,2,Intermediate,No
39506407,Jason Robles,kcabrera@example.org,28,Big City,99270,Unemployed/Unskilled,11/26/2018,HP,1617.469681,Daily,Gaming,Thought nearly.,1,Intermediate,Yes
69622206,Charles Brown,eobrien@example.net,49,Big City,72970,Unemployed/Unskilled,2/9/2023,Asus,1949.08358,Weekly,Work,Open.,1,Expert,No
92585657,Jennifer Bell,gdavis@example.com,34,Small City,39795,Management/self-employed/highly qualified employee/officer,10/23/2020,Acer,1110.095849,Daily,Work,Himself themselves.,4,Advanced,Yes
94061574,Erik Bradley,martin06@example.com,31,Big City,149199,Skilled Employee/official,7/20/2021,Asus,880.0288996,Daily,Gaming,Different support.,4,Advanced,Yes
21776153,Cathy Collins,qbrooks@example.net,65,Big City,233094,Skilled Employee/official,5/17/2023,Acer,1952.302206,Weekly,Entertainment,Why why.,1,Intermediate,Yes
67905662,Ashley Martin,cheryl49@example.com,54,Small City,37306,Skilled Employee/official,6/13/2022,Acer,526.2798618,Rarely,Entertainment,Plan.,3,Beginner,Yes
51537816,Logan Davis,deborahbeasley@example.org,51,Midsize-City,60520,Management/self-employed/highly qualified employee/officer,9/25/2020,Apple,983.8211139,Rarely,Work,Amount.,2,Intermediate,Yes
96289704,Joshua Scott MD,linda96@example.net,23,Small City,38640,Management/self-employed/highly qualified employee/officer,12/21/2020,Lenovo,1798.651627,Weekly,Gaming,Grow ball.,3,Beginner,No
99669805,Amanda Hunt,perrystanley@example.org,34,Big City,168757,Skilled Employee/official,5/29/2020,Acer,597.6408576,Weekly,Entertainment,Audience.,3,Beginner,Yes
90823951,Jessica Morales,lindajohnson@example.org,34,Midsize-City,63225,Management/self-employed/highly qualified employee/officer,1/25/2022,Apple,433.1091174,Rarely,Entertainment,Garden structure.,1,Intermediate,Yes
42007236,Ricky Davis,christine62@example.org,38,Small City,42238,Management/self-employed/highly qualified employee/officer,10/27/2020,HP,1851.633804,Rarely,Work,Rock over.,2,Advanced,Yes
71992071,Heidi Brady,johnsonmatthew@example.net,30,Midsize-City,54672,Management/self-employed/highly qualified employee/officer,12/17/2021,Lenovo,1850.464099,Rarely,Work,Method wish.,3,Beginner,No
24316409,Janet Haynes,zli@example.org,51,Small City,41913,Management/self-employed/highly qualified employee/officer,8/31/2020,Asus,1820.301235,Rarely,Gaming,They alone.,1,Intermediate,No
77837973,Gina Avery,lbaker@example.net,43,Big City,141437,Skilled Employee/official,2/9/2019,Lenovo,884.2101015,Weekly,Work,Real.,1,Advanced,No
95195856,Brian Davis,mmorgan@example.org,30,Big City,196197,Management/self-employed/highly qualified employee/officer,11/17/2021,Asus,1891.090187,Daily,Work,Student.,5,Beginner,Yes
96933098,Crystal Williams,kimberlyhernandez@example.net,19,Midsize-City,46869,Unemployed/Unskilled,1/9/2020,Apple,612.4527591,Rarely,Entertainment,Two meet.,5,Expert,No
56933140,Michael Schneider,nandrade@example.com,33,Midsize-City,57669,Management/self-employed/highly qualified employee/officer,8/24/2020,Acer,562.2778453,Rarely,Entertainment,Body city.,5,Beginner,No
82630944,Colton Curtis,michaelsmith@example.com,18,Midsize-City,50138,Unemployed/Unskilled,5/14/2021,Lenovo,1578.915005,Weekly,Gaming,Term.,2,Beginner,No
74916543,Christina Richards,ugibson@example.net,56,Big City,159862,Unemployed/Unskilled,2/16/2023,Dell,1586.375845,Daily,Entertainment,Job.,4,Intermediate,No
67663039,Donald Rasmussen,rebeccamiller@example.com,46,Small City,35627,Unemployed/Unskilled,7/1/2023,HP,632.229673,Rarely,Entertainment,Foreign gun.,2,Intermediate,Yes
77704681,Jennifer Matthews,sharongreen@example.net,34,Big City,175358,Skilled Employee/official,9/26/2021,Asus,542.3917853,Weekly,Entertainment,Someone.,3,Expert,No
65081747,Stephanie Taylor,gwise@example.com,66,Midsize-City,58679,Management/self-employed/highly qualified employee/officer,6/9/2022,Asus,1083.055489,Daily,Work,Contain early.,3,Beginner,No
